tipo,subtipo,razon_social,descripcion,path,precio_total
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,B.A.SANI S.A.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_B.A.SANI S.A._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,4904
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PATAGONYKA GROUP S.A.,CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING.,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PATAGONYKA GROUP S.A._CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING.,84173.04
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JAL ENTERTAINMENT S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JAL ENTERTAINMENT S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,14160
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JAL ENTERTAINMENT S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JAL ENTERTAINMENT S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,45120
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,LILIANA BEATRIZ POLANCO,ADQUISICIÓN DE ARTICULOS DE LIMPIEZA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_LILIANA BEATRIZ POLANCO_ADQUISICIÓN DE ARTICULOS DE LIMPIEZA,385
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ELECTRICIDAD CHICLANA DE SANTOIANNI Y RODRIGUEZ SH,ADQUISICIÓN DE MATERIALES ELECTRICOS Y LUMINARIAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ELECTRICIDAD CHICLANA DE SANTOIANNI Y RODRIGUEZ SH_ADQUISICIÓN DE MATERIALES ELECTRICOS Y LUMINARIAS,17524.26
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Cooperativa De Provisión Zenit Limitada,SERVICIOS DE CADETERIA Y LOGISTICA UPEJOL,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Cooperativa De Provisión Zenit Limitada_SERVICIOS DE CADETERIA Y LOGISTICA UPEJOL,11230
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Cooperativa De Provisión Zenit Limitada,SERVICIOS DE CADETERIA Y LOGISTICA UPEJOL,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Cooperativa De Provisión Zenit Limitada_SERVICIOS DE CADETERIA Y LOGISTICA UPEJOL,17790
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Cooperativa De Provisión Zenit Limitada,SERVICIOS DE CADETERIA Y LOGISTICA UPEJOL,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Cooperativa De Provisión Zenit Limitada_SERVICIOS DE CADETERIA Y LOGISTICA UPEJOL,1000
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Cooperativa De Provisión Zenit Limitada,SERVICIOS DE CADETERIA Y LOGISTICA UPEJOL,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Cooperativa De Provisión Zenit Limitada_SERVICIOS DE CADETERIA Y LOGISTICA UPEJOL,300
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JAL ENTERTAINMENT S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JAL ENTERTAINMENT S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,300450
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,BLEAR INTERNATIONAL SA,CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_BLEAR INTERNATIONAL SA_CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING,297660
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,EUQUI S.A.,CONVENIO MARCO DE COMPRA - ADQUISICION DE ARTICULOS DE TOCADOR Y PERFUMERIA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_EUQUI S.A._CONVENIO MARCO DE COMPRA - ADQUISICION DE ARTICULOS DE TOCADOR Y PERFUMERIA,6387.6
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,OSVALDO SOCIEDAD ANONIMA COMERCIAL E INDUSTRIAL,CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DEPORTIVOS Y DIDACTICOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_OSVALDO SOCIEDAD ANONIMA COMERCIAL E INDUSTRIAL_CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DEPORTIVOS Y DIDACTICOS,13500
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,BLEAR INTERNATIONAL SA,CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_BLEAR INTERNATIONAL SA_CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING,542080
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,OSVALDO SOCIEDAD ANONIMA COMERCIAL E INDUSTRIAL,CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DEPORTIVOS Y DIDACTICOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_OSVALDO SOCIEDAD ANONIMA COMERCIAL E INDUSTRIAL_CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DEPORTIVOS Y DIDACTICOS,8950
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ARGENPROM S.R.L.,CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ARGENPROM S.R.L._CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING,288000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,SERVICIOS PARA LA HIGIENE S.A ,ADQUISICIÓN DE ARTICULOS DE LIMPIEZA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_SERVICIOS PARA LA HIGIENE S.A _ADQUISICIÓN DE ARTICULOS DE LIMPIEZA,6220.92
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PC-ARTS ARGENTINA S.A.,"ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS","CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PC-ARTS ARGENTINA S.A._ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS",285240
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,ADV COMUNICACION SRL,SERVICIO DE PRODUCCIÓN Y ORGANIZACIÓN DE ACTIVIDADES RECREATIVAS Y DEPORTIVAS - TOCA LA PLAZA,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_ADV COMUNICACION SRL_SERVICIO DE PRODUCCIÓN Y ORGANIZACIÓN DE ACTIVIDADES RECREATIVAS Y DEPORTIVAS - TOCA LA PLAZA,150000
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,ADV COMUNICACION SRL,SERVICIO DE PRODUCCIÓN Y ORGANIZACIÓN DE ACTIVIDADES RECREATIVAS Y DEPORTIVAS - TOCA LA PLAZA,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_ADV COMUNICACION SRL_SERVICIO DE PRODUCCIÓN Y ORGANIZACIÓN DE ACTIVIDADES RECREATIVAS Y DEPORTIVAS - TOCA LA PLAZA,150000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JULIO FRANCISCO ANTONIO AURELIO S. A.,SERVICIO DE REALIZACIÓN DE ESTUDIOS DE OPINIÓN PUBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JULIO FRANCISCO ANTONIO AURELIO S. A._SERVICIO DE REALIZACIÓN DE ESTUDIOS DE OPINIÓN PUBLICA,162000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,BLEAR INTERNATIONAL SA,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_BLEAR INTERNATIONAL SA_CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING,11868
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,OSVALDO SOCIEDAD ANONIMA COMERCIAL E INDUSTRIAL,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DEPORTIVOS Y DIDACTICOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_OSVALDO SOCIEDAD ANONIMA COMERCIAL E INDUSTRIAL_CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DEPORTIVOS Y DIDACTICOS,32000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,BLEAR INTERNATIONAL SA,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_BLEAR INTERNATIONAL SA_CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING,8294
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2190.6
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,16200
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,12960
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3792
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1422
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,158
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,8370
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,31821.84
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,158
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1248
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3163.02
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3636.22
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1440
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3444.84
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3871
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,5225
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,5130
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2679.32
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1106
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,869
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1488
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,55000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1148.28
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1056
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,5135
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,4675
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1422
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,6875
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2566.94
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,10260
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1422
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2949.7
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1397.07
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,661.77
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,3744.46
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1801.42
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,17773.16
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1185
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2370
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1617.66
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,2500.02
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1580
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,920.65
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,1659
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLA 1281 SRL,SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLA 1281 SRL_SUMINISTRO DE COMIDAS Y BEBIDAS PARA SER DESTINADOS A REUNIONES Y EVENTOS,7277.76
